TipLabel,male_seasonal_colour,female_seasonal_colour,mating_system,paternal_care,sexual_dichromatism,log_mass,percent_ground_forage,percent_tree_cover,precipitation_seasonality,temperature_seasonality,migration,research_effort
Tangara_rufigenis,0,0,NA,1,21.45812933,1.217483944,0,13,0.377634853,0.000795669,0,0
Tangara_rufigula,0,0,0,1,18.55389528,1.281033367,0,8,0.250049859,0.000586061,0,0
Tangara_schrankii,0,0,NA,1,42.28268973,1.278753601,0,79,0.228419572,0.000668884,0,1
Tangara_seledon,0,0,0,1,62.37298798,1.271841607,0,45,0.24593877,0.004119609,0,1
Tangara_varia,0,0,NA,1,36.63827054,1,0,78,0.30369544,0.000916636,0,0
Tangara_vassorii,0,0,NA,1,12.97611516,1.255272505,0,28.5,0.31165424,0.000694313,0,0
Tangara_velia,0,0,NA,1,12.37110766,1.322219295,0,78,0.283392727,0.000773811,0,1
Tangara_viridicollis,0,0,NA,1,139.1907411,1.322219295,20,56.5,0.322640479,0.00095488,0,1
Tangara_vitriolina,0,0,NA,1,12.73753664,1.361727836,0,11,0.209513173,0.000572354,0,1
Tangara_xanthocephala,0,0,NA,1,11.29931236,1.278753601,0,38,0.292353988,0.000816408,0,0
Tangara_xanthogastra,0,0,NA,1,31.59944665,1.176091259,0,79,0.209219098,0.000685776,0,0
Tersina_viridis,0,0,0,1,126.1419068,1.462397998,0,68,0.383031517,0.001139375,0,2
Thlypopsis_fulviceps,0,0,NA,1,14.3102142,1.079181246,0,22,0.350584894,0.000754856,0,1
Thlypopsis_inornata,0,0,NA,1,33.24630244,1.176091259,0,24,0.263042152,0.000821786,0,0
Thlypopsis_ornata,0,0,NA,1,12.57423116,1.079181246,0,14,0.327946961,0.000691066,0,1
Thlypopsis_pectoralis,0,0,NA,1,10.86081451,1.176091259,0,13,0.313051641,0.001301022,0,0
Thlypopsis_ruficeps,0,0,NA,1,36.08979727,1.041392685,0,50,0.203620665,0.004937587,0,1
Thlypopsis_sordida,0,0,NA,1,23.25805626,1.230448921,0,43,0.49469021,0.001679277,0,1
Thraupis_abbas,0,0,NA,1,31.84543417,1.653212514,10,56,0.342452943,0.002338769,0,1
Thraupis_bonariensis,0,0,NA,1,97.05676769,1.556302501,0,17,0.373061493,0.007135549,1,1
Thraupis_cyanocephala,0,0,0,1,13.43106856,1.556302501,0,32,0.297901317,0.000789953,0,1
Thraupis_cyanoptera,0,0,NA,1,16.56708729,1.636487896,10,65.5,0.340162635,0.000699732,0,0
Thraupis_episcopus,0,0,0,1,7.564663358,1.544068044,0,75,0.326988086,0.000844965,0,2
Thraupis_glaucocolpa,0,0,NA,1,23.31670456,1.499687083,0,20,0.535329849,0.001215409,0,0
Thraupis_ornata,0,0,NA,1,11.20054621,1.51851394,10,36,0.41062817,0.002914048,0,0
Thraupis_palmarum,0,0,0,1,14.13512113,1.591064607,0,62,0.39732945,0.001087743,0,2
Thraupis_sayaca,0,0,0,1,16.23984027,1.509306041,10,35,0.506434143,0.002439755,0,2
Trichothraupis_melanops,0,0,NA,1,55.0048898,1.385606274,30,35,0.389392525,0.002799848,0,1
Wetmorethraupis_sterrhopteron,0,0,NA,1,15.29927819,1.700703717,0,75.5,0.183865979,0.000985144,0,1
Xenodacnis_parina,0,0,NA,1,114.3343655,1.06069784,0,21,0.433670253,0.00139853,0,1
Actinodura_egertoni,0,0,0,1,15.48539312,1.556302501,0,40,0.565461993,0.007668294,0,0
Actinodura_morrisoniana,0,0,NA,1,22.31270795,1.380211242,0,12,0.434989929,0.006741619,0,1
Actinodura_nipalensis,0,0,0,1,18.88386921,1.643452676,0,5,0.543479502,0.009997617,0,1
Actinodura_ramsayi,0,0,NA,1,34.31973399,1.584331224,0,40,0.550880849,0.004989634,0,1
Actinodura_sodangorum,0,0,NA,1,14.88437716,1.580924976,0,56.5,0.505305737,0.002839436,0,1
Actinodura_souliei,0,0,NA,1,20.4428824,1.594834356,0,27,0.493968546,0.006886788,0,1
Actinodura_waldeni,0,0,NA,1,16.82841044,1.67669361,0,48.5,0.534111261,0.007287179,0,1
Alcippe_brunnea,0,0,0,1,22.26332603,1.243038049,50,27,0.374464959,0.011430612,0,1
Alcippe_brunneicauda,0,0,NA,1,16.72291226,1.155336037,0,76,0.16169183,0.000613829,0,0
Alcippe_castaneceps,0,0,0,1,23.86253335,1.096910013,0,44,0.59030363,0.005545534,0,1
Alcippe_chrysotis,0,0,0,1,10.22671819,0.740362689,0,22,0.516826987,0.009831784,0,1
Alcippe_cinerea,0,0,NA,1,19.29037185,1.041392685,0,39,0.531208336,0.008118479,0,0
Alcippe_cinereiceps,0,0,0,1,14.27701447,1,0,13,0.421626002,0.012717848,0,1
Alcippe_danisi,0,0,NA,1,18.07959783,1.484299839,0,58,0.502016306,0.004033573,0,1
Alcippe_dubia,0,0,0,1,14.7541246,1.255272505,0,33.5,0.530588806,0.007237023,0,1
Alcippe_formosana,0,0,NA,1,15.55732557,1.544068044,0,35,0.361182511,0.006894371,0,1
Alcippe_grotei,0,0,NA,1,19.39798799,1.155336037,0,45,0.507278353,0.003271039,0,1
Alcippe_klossi,0,0,NA,1,17.03309143,1.096910013,0,45,0.503290653,0.00200907,0,1
Alcippe_ludlowi,0,0,NA,1,8.403730227,1.230448921,0,15,0.503443629,0.009827715,0,1
Alcippe_manipurensis,0,0,NA,1,11.89927498,1.342422681,0,47,0.54497543,0.00604269,0,1
Alcippe_morrisonia,0,0,0,1,21.0727455,1.183745172,0,27,0.460043088,0.009880872,0,2
Alcippe_nipalensis,0,0,0,1,27.91111674,1.198657087,0,33,0.602978051,0.006489646,0,1
Alcippe_peracensis,0,0,NA,1,22.89485504,1.175366831,0,54,0.396461338,0.001547079,0,1
Alcippe_poioicephala,0,0,0,1,13.68411256,1.315970345,0,23,0.724800169,0.005161518,0,1
Alcippe_pyrrhoptera,0,0,NA,1,27.52034062,1.119255889,0,7,0.379761666,0.000578437,0,0
Alcippe_ruficapilla,0,0,NA,1,9.765895228,1.491361694,0,28,0.544052005,0.010267447,0,1
Alcippe_rufogularis,0,0,0,1,14.72137593,1.204119983,50,42,0.55672124,0.005337596,0,1
Alcippe_striaticollis,0,0,0,1,20.63311954,1.096910013,0,17.5,0.562265694,0.011159705,0,0
Alcippe_variegaticeps,0,0,NA,1,24.34261333,1.119255889,0,7.5,0.369388282,0.011197004,0,1
Alcippe_vinipectus,0,0,0,1,12.00160318,1.079181246,0,28.5,0.549419641,0.009191839,0,1
Babax_koslowi,0,0,NA,1,25.79614585,2.051152522,50,5,0.548166126,0.013758047,0,1
Babax_lanceolatus,0,0,NA,1,27.64322942,1.90579588,40,28,0.495417684,0.009844542,0,1
Babax_waddelli,0,0,0,1,16.78169078,2.021189299,80,12,0.516050428,0.009559706,0,1
Chamaea_fasciata,0,0,0,1,19.44070067,1.16879202,0,13,0.478773326,0.01025642,0,2
Chrysomma_altirostre,0,0,0,1,13.1574649,1.301029996,0,27,0.571005821,0.008034367,0,1
Chrysomma_poecilotis,0,0,NA,1,20.82545628,1.290034611,0,45,0.563627183,0.009925815,0,0
Chrysomma_sinense,0,0,0,1,14.6443635,1.235528447,0,13,0.684031963,0.005464352,0,1
Conostoma_oemodium,0,0,0,1,13.49763379,1.924279286,40,11,0.549214303,0.011229813,0,0
Crocias_albonotatus,0,0,NA,1,22.28661095,1.653212514,0,7,0.295285255,0.00055166,0,0
Crocias_langbianis,0,0,NA,1,19.89821522,1.653212514,0,45,0.507667303,0.001997373,0,1
Cutia_legalleni,0,0,NA,1,57.72584946,1.673481697,0,45,0.473999798,0.002908915,0,1
Cutia_nipalensis,0,0,NA,1,29.56007874,1.67669361,0,42,0.603693783,0.0060336,0,1
Dasycrotapha_speciosa,0,0,NA,1,10.50713537,1.217483944,0,20,0.405969441,0.000943936,0,0
Dumetia_hyperythra,0,0,0,1,8.345558665,1.11058971,100,12,0.75910908,0.006077379,0,1
Erpornis_zantholeuca,0,0,0,1,20.0547655,1.071882007,0,40,0.523901701,0.004791133,0,0
Gampsorhynchus_rufulus,0,0,NA,1,9.626633342,1.568201724,0,47,0.617915213,0.005808202,0,1
Gampsorhynchus_torquatus,0,0,NA,1,20.81816343,1.568201724,0,51,0.620208621,0.003626734,0,1
Garrulax_affinis,0,0,0,1,21.70061784,1.86332286,40,19,0.515922219,0.009785465,0,2
Garrulax_albogularis,0,0,0,1,13.92322907,1.99343623,80,26.5,0.516826987,0.010603979,0,1
Garrulax_annamensis,0,0,NA,1,18.0365736,1.896526217,50,45,0.510503769,0.001782573,0,1
Garrulax_austeni,0,0,0,1,27.37831741,1.804480189,70,52,0.739681214,0.004528788,0,1
Garrulax_berthemyi,0,0,NA,1,9.616815378,1.954242509,0,14,0.333690554,0.012196669,0,1
Garrulax_bicolor,0,0,NA,1,4.218734626,2.091455913,100,15.5,0.176465206,0.000535394,0,1
Garrulax_bieti,0,0,NA,1,32.4770905,1.895643505,100,26.5,0.659661591,0.008286116,0,0
Garrulax_caerulatus,0,0,0,1,15.22707969,1.934498451,40,38,0.577076435,0.0076064,0,1
Garrulax_calvus,0,0,NA,1,21.38719129,1.895643505,0,79,0.147133768,0.000693087,0,1
Garrulax_canorus,0,0,0,1,7.620355445,1.798995734,100,26,0.450128704,0.010241866,0,2
Garrulax_castanotis,0,0,NA,1,7.154418823,1.989004616,100,37,0.513447106,0.004616451,0,1
Garrulax_chinensis,0,0,NA,1,18.3063651,1.946943271,0,28,0.483325928,0.006627956,0,1
Garrulax_chrysopterus,0,0,NA,1,23.83272787,1.469822016,50,48,0.70203954,0.005067915,0,1
Garrulax_cineraceus,0,0,0,1,19.20744145,1.69019608,100,21.5,0.464128405,0.012118307,0,1
Garrulax_cinereifrons,0,0,0,1,15.61484909,1.84509804,50,19.5,0.336208209,0.001352969,0,1
Garrulax_courtoisi,0,0,0,1,17.49411846,1.748188027,100,33,0.518371373,0.009289928,0,1
Garrulax_davidi,0,0,NA,1,12.57402406,1.749736316,33,5,0.561486542,0.016024398,0,1
Garrulax_delesserti,0,0,0,1,10.81803858,1.954242509,80,11.5,0.733263612,0.001963545,0,1
Garrulax_elliotii,0,0,NA,1,14.55094914,1.653212514,50,16.5,0.548688173,0.012219042,0,1
Garrulax_erythrocephalus,0,0,0,1,23.36766524,1.855519156,50,20,0.508734643,0.00977564,0,1
Garrulax_ferrarius,0,0,NA,1,14.94981683,1.895643505,20,46.5,0.566717088,0.001012693,0,1
Garrulax_formosus,0,0,0,1,18.56431358,1.895643505,40,33.5,0.497154504,0.0107138,0,1
Garrulax_galbanus,0,0,NA,1,14.01059237,1.748188027,100,52,0.728659332,0.005004364,0,2
Garrulax_gularis,0,0,NA,1,7.497041708,1.963787827,80,48.5,0.561763227,0.006204198,0,1
Garrulax_henrici,0,0,0,1,10.16853214,1.875061263,100,5,0.577827215,0.011146026,0,1
Garrulax_imbricatus,0,0,NA,1,25.7923211,1.380211242,100,42,0.525448412,0.008814867,0,1
Garrulax_konkakinhensis,0,0,NA,1,24.24665838,1.884795364,60,53,0.477134198,0.002946544,0,1
Garrulax_leucolophus,0,0,0,1,6.018089873,2.091666958,100,41,0.641637266,0.004477194,0,2
Garrulax_lineatus,0,0,0,1,18.64846429,1.609594409,100,5,0.43692112,0.012955667,0,1
Garrulax_lugubris,0,0,NA,1,13.91188796,1.895643505,0,28,0.189519882,0.000625009,0,1
Garrulax_lunulatus,0,0,NA,1,18.11023298,1.913813852,100,39.5,0.514383197,0.012116888,0,1
Garrulax_maesi,0,0,NA,1,12.51297027,2.051152522,100,11,0.398324519,0.010966609,0,1
Garrulax_maximus,0,0,NA,1,32.96682836,2.080987047,80,11,0.57063061,0.011963873,0,1
Garrulax_melanostigma,0,0,NA,1,19.525437,1.62838893,50,47.5,0.662161469,0.004204934,0,1
Garrulax_merulinus,0,0,0,1,28.26888342,1.896526217,50,54,0.604112685,0.005747915,0,1
Garrulax_milleti,0,0,NA,1,8.631642784,1.895643505,80,47,0.473999798,0.002799153,0,1
Garrulax_milnei,0,0,0,1,11.83989683,1.380211242,50,37,0.493824825,0.006103851,0,1
Garrulax_mitratus,0,0,NA,1,15.26465976,1.792391689,0,27,0.172251463,0.000572897,0,1
Garrulax_monileger,0,0,0,1,20.27099074,1.924279286,80,40,0.637923151,0.004608519,0,1
Garrulax_morrisonianus,0,0,0,1,11.93451605,1.863917377,20,25,0.361182511,0.006513615,0,1
Garrulax_ngoclinhensis,0,0,NA,1,16.61799121,1.884795364,60,51,0.460059121,0.003615655,0,1
Garrulax_nuchalis,0,0,0,1,23.42027338,1.892094603,100,67,0.567467511,0.006401376,0,1
Garrulax_ocellatus,0,0,NA,1,53.69305243,2.056904851,50,18.5,0.524161994,0.010429827,0,1
Garrulax_palliatus,0,0,NA,1,16.67158963,1.895643505,50,66,0.147133768,0.000596634,0,0
Garrulax_pectoralis,0,0,0,1,12.9066072,2.162862993,60,39,0.561763227,0.006080752,0,1
Garrulax_peninsulae,0,0,NA,1,17.22043724,1.579783597,50,68,0.238666043,0.000939342,0,1
Garrulax_perspicillatus,0,0,0,1,10.07466371,2.071882007,100,13,0.365011364,0.012160071,0,1
Garrulax_poecilorhynchus,0,0,NA,1,8.550738802,1.857332496,0,14,0.362867266,0.006706399,0,1
Garrulax_ruficeps,0,0,NA,1,17.20474424,1.989227274,80,35,0.361182511,0.006894371,0,1
Garrulax_ruficollis,0,0,NA,1,13.81536569,1.822821645,50,49,0.601550937,0.006201532,0,1
Garrulax_rufifrons,0,0,NA,1,13.13652285,1.895643505,30,6.5,0.35027799,0.000543601,0,0
Garrulax_rufogularis,0,0,0,1,33.41412664,1.799340549,50,19,0.511157215,0.00959507,0,1
Garrulax_sannio,0,0,0,1,31.40787465,1.831229694,50,28,0.463592947,0.010587079,0,1
Garrulax_squamatus,0,0,0,1,24.53754098,1.924279286,0,38,0.589922786,0.006232253,0,0
Garrulax_strepitans,0,0,NA,1,8.731084201,2.118925753,20,42.5,0.677686691,0.003179969,0,1
Garrulax_striatus,0,0,0,1,18.24839351,2.043362278,0,9,0.517242163,0.010017294,0,1
Garrulax_subunicolor,0,0,NA,1,22.44628732,1.819543936,50,37,0.543459147,0.007643057,0,1
Garrulax_sukatschewi,0,0,NA,1,16.50912701,1.831229694,50,5,0.568352818,0.015311007,0,1
Garrulax_taewanus,0,0,0,1,20.63084282,1.797821311,100,19.5,0.337214544,0.007001745,0,1
Garrulax_variegatus,0,0,0,1,24.92027618,1.809559715,50,5,0.411299974,0.013121184,0,0
Garrulax_vassali,0,0,NA,1,11.05259355,1.895643505,50,53,0.496770203,0.002698378,0,1
Garrulax_virgatus,0,0,0,1,36.2577819,1.681241237,30,54,0.652228326,0.005412775,0,0
Garrulax_yersini,0,0,NA,1,7.057917491,1.439332694,50,45,0.52258268,0.001950614,0,1
Gypsophila_crispifrons,0,0,NA,1,21.92236845,1.431363764,50,40,0.613474309,0.003807724,0,0
Heterophasia_annectens,0,0,0,1,27.98386082,1.389166084,0,48,0.61458987,0.00521664,0,0
Heterophasia_auricularis,0,0,NA,1,20.78949549,1.625826713,0,13,0.398928598,0.006894371,0,1
Heterophasia_capistrata,0,0,0,1,10.78393342,1.595496222,0,5,0.498000115,0.010567528,0,1
Heterophasia_desgodinsi,0,0,NA,1,26.55796574,1.62324929,0,31.5,0.48635745,0.006971552,0,1
Heterophasia_gracilis,0,0,0,1,9.595338951,1.579783597,0,50,0.634004116,0.005846784,0,0
Heterophasia_melanoleuca,0,0,0,1,14.84461324,1.5132176,0,51.5,0.694716811,0.004398944,0,1
Heterophasia_picaoides,0,0,0,1,7.662426173,1.627365857,0,41,0.514801323,0.005055282,0,1
Heterophasia_pulchella,0,0,NA,1,24.46752258,1.612783857,0,49,0.54024601,0.007412601,0,0
Horizorhinus_dohrni,0,0,0,1,20.23572465,1.290034611,10,0,0.388846785,0.000992417,0,1
Illadopsis_albipectus,0,0,0,1,13.08329316,1.485721426,80,73,0.247238964,0.001004863,0,1
Illadopsis_cleaveri,0,0,0,1,13.31541497,1.488550717,50,67.5,0.390781537,0.001261639,0,0
Illadopsis_fulvescens,0,0,0,1,9.827436072,1.445604203,0,54,0.3799977,0.001190724,0,0
Illadopsis_puveli,0,0,NA,1,9.172614367,1.684845362,100,24,0.529287428,0.001940395,0,1
Illadopsis_pyrrhoptera,0,0,0,1,22.32725924,1.394451681,0,38,0.332768649,0.001341192,0,0
Illadopsis_rufescens,0,0,NA,1,17.53179599,1.568201724,80,23,0.387317628,0.00159756,0,1
Illadopsis_rufipennis,0,0,0,1,13.17048499,1.346352974,40,66,0.31432648,0.001060116,0,0
Jabouilleia_danjoui,0,0,NA,1,28.91800427,1.550228353,100,45,0.475834817,0.004105242,0,1
Kakamega_poliothorax,0,0,0,1,7.89277958,1.561101384,50,37,0.286814332,0.001312509,0,1
Kenopia_striata,0,0,NA,1,10.30015909,1.298853076,50,71,0.170990974,0.000605463,0,0
Kupeornis_chapini,0,0,NA,1,20.53637778,1.698970004,0,80,0.225551471,0.000979442,0,1
Kupeornis_gilberti,0,0,NA,1,9.499516555,1.806179974,0,58,0.494887739,0.001660796,0,1
Kupeornis_rufocinctus,0,0,NA,1,14.5569372,1.672097858,0,56.5,0.254462466,0.001068954,0,1
Leiothrix_argentauris,0,0,0,1,11.95305679,1.45331834,0,40,0.526891053,0.005093239,0,2
Leiothrix_lutea,0,0,0,1,23.68667002,1.330413773,40,23,0.478802413,0.010721869,0,3
Leonardina_woodi,0,0,NA,1,13.10481898,1.322219295,100,42,0.17895069,0.000683556,0,1
Liocichla_bugunorum,0,0,0,1,33.83487351,1.602059991,30,41.5,0.580299646,0.00584342,0,1
Liocichla_omeiensis,0,0,0,1,40.87368337,1.606381365,0,27,0.414046928,0.010690609,0,1
Liocichla_phoenicea,0,0,0,1,17.31353234,1.69019608,50,46,0.571005821,0.007559677,0,1
Liocichla_steerii,0,0,0,1,20.59481983,1.496929648,40,35,0.343629062,0.007001745,0,1
Lioptilus_nigricapillus,0,0,0,1,33.43545316,1.472024698,0,7,0.553985834,0.006136358,0,1
Macronous_bornensis,0,0,NA,1,16.38425822,1.230448921,20,70,0.217971213,0.000518217,0,1
Macronous_flavicollis,0,0,NA,1,10.55747831,1.267171728,0,5,0.355145156,0.000548653,0,1
Macronous_gularis,0,0,0,1,12.5432082,1.079181246,20,36,0.636610508,0.004260605,0,1
Macronous_kelleyi,0,0,0,1,7.484429042,1.371067862,20,45,0.503474921,0.002946544,0,1
Macronous_ptilosus,0,0,NA,1,12.54763793,1.255272505,50,65.5,0.178956732,0.000599227,0,1
Macronous_striaticeps,0,0,NA,1,17.19708207,1.217483944,80,40,0.209431663,0.00080439,0,0
Malacocincla_abbotti,0,0,0,1,15.81454167,1.447545621,50,44,0.478579968,0.001266332,0,1
Malacocincla_cinereiceps,0,0,NA,1,12.557543,1.380211242,50,8,0.569074035,0.000767012,0,0
Malacocincla_malaccensis,0,0,NA,1,10.10239342,1.330413773,50,51,0.211918108,0.000570115,0,1
Malacocincla_perspicillata,0,0,NA,1,9.462004739,1.418798291,0,37,0.303804666,0.000488593,0,1
Malacocincla_sepiaria,0,0,NA,1,12.03720093,1.40654018,40,45,0.19122719,0.000638102,0,1
Malacopteron_affine,0,0,NA,1,9.012424102,1.234264124,0,62,0.218559287,0.000556308,0,0
Malacopteron_albogulare,0,0,NA,1,11.58297446,1.217483944,0,53,0.172251463,0.000582267,0,1
Malacopteron_cinereum,0,0,0,1,12.30625366,1.257678575,0,44,0.367053539,0.000973179,0,1
Malacopteron_magnirostre,0,0,NA,1,19.33577044,1.28780173,0,51,0.202505685,0.000753598,0,1
Malacopteron_magnum,0,0,NA,1,24.698415,1.434568904,0,54,0.193871826,0.000583783,0,0
Malacopteron_palawanense,0,0,NA,1,9.772210455,1.51054501,0,37.5,0.496146575,0.000754332,0,1
Malia_grata,0,0,NA,1,11.89136607,1.975247941,0,66,0.228033975,0.00044433,0,0
Micromacronus_leytensis,0,0,NA,1,12.8058662,0.740362689,0,2,0.226390406,0.001054432,0,1
Micromacronus_sordidus,0,0,NA,1,14.73919013,0.740362689,0,41.5,0.180190027,0.000701078,0,1
Minla_cyanouroptera,0,0,0,1,14.8948779,1.230448921,0,37,0.531865358,0.006076432,0,1
Minla_ignotincta,0,0,0,1,28.54420269,1.155336037,0,30,0.510462403,0.008743438,0,1
Minla_strigula,0,0,0,1,30.4654654,1.283301229,0,40,0.517927289,0.007534108,0,1
Myzornis_pyrrhoura,0,0,NA,1,50.62286008,1.075546961,0,18,0.541454911,0.009343493,0,0
Napothera_brevicaudata,0,0,0,1,39.68616178,1.290034611,60,44,0.567539752,0.004202374,0,1
Napothera_crassa,0,0,NA,1,25.72487814,1.428134794,0,73,0.153894559,0.00069125,0,0
Napothera_epilepidota,0,0,0,1,40.00693221,1.204119983,50,48,0.499635056,0.002831157,0,1
Neomixis_flavoviridis,0,0,NA,1,15.79671079,0.986771734,0,11,0.405074582,0.003516583,0,0
Neomixis_striatigula,0,0,NA,1,7.350006808,0.919078092,0,29,0.337615609,0.003484223,0,0
Neomixis_tenella,0,0,NA,1,16.51989064,0.857332496,10,13,0.613617539,0.003213857,0,1
Neomixis_viridis,0,0,NA,1,19.32592537,0.84509804,0,25,0.357879236,0.003475044,0,0
Panurus_biarmicus,0,0,1,1,57.97001951,1.140960328,40,5,0.23086898,0.015271224,1,3
Paradoxornis_alphonsianus,0,0,NA,1,15.01362466,1.021189299,0,15,0.482402444,0.010408867,0,1
Paradoxornis_atrosuperciliaris,0,0,NA,1,16.05433194,1.225309282,0,42,0.564588189,0.006096211,0,1
Paradoxornis_brunneus,0,0,NA,1,18.51722305,1.021189299,0,44,0.575148642,0.007726514,0,1
Paradoxornis_conspicillatus,0,0,0,1,16.15664793,0.929418926,0,11,0.541809201,0.01307111,0,0
Paradoxornis_davidianus,0,0,NA,1,12.04493547,0.929418926,0,36,0.612235367,0.004465101,0,1
Paradoxornis_flavirostris,0,0,NA,1,29.04272516,1.414973348,0,47,0.619114101,0.006098392,0,1
Paradoxornis_fulvifrons,0,0,NA,1,22.1754879,0.806179974,0,30,0.52835694,0.009809075,0,1
Paradoxornis_gularis,0,0,0,1,40.47730594,1.462397998,20,29,0.494190723,0.009553394,0,1
Paradoxornis_guttaticollis,0,0,NA,1,10.6851218,1.414973348,0,34,0.513411254,0.007049904,0,1
Paradoxornis_heudei,0,0,0,1,37.53392077,1.504470862,0,10,0.510885119,0.023942009,0,2
Paradoxornis_margaritae,0,0,NA,1,23.58423662,1.462397998,20,46,0.630133331,0.001718656,0,1
Paradoxornis_nipalensis,0,0,0,1,19.00779586,0.740362689,0,38,0.562457621,0.006584476,0,1
Paradoxornis_paradoxus,0,0,NA,1,17.72426516,1.544068044,0,22,0.549154967,0.012788218,0,1
Paradoxornis_przewalskii,0,0,NA,1,28.14519605,1.316599302,0,36,0.534845442,0.011278511,0,1
Paradoxornis_ruficeps,0,0,NA,1,16.37737105,1.505149978,0,40,0.530655533,0.006358143,0,1
Paradoxornis_unicolor,0,0,NA,1,15.17073824,1.531478917,0,34.5,0.54024601,0.009486823,0,1
Paradoxornis_verreauxi,0,0,0,1,16.25186609,0.77815125,0,35,0.491418868,0.010439664,0,1
Paradoxornis_webbianus,0,0,0,1,22.81818614,1.037426498,0,15,0.429649964,0.012929376,0,2
Paradoxornis_zappeyi,0,0,NA,1,22.67081322,1,0,7,0.464128405,0.011011364,0,1
Parophasma_galinieri,0,0,0,1,18.64089945,1.33243846,0,12,0.582017869,0.002151912,0,1
Pellorneum_albiventre,0,0,0,1,16.65935678,1.33243846,0,45,0.588196009,0.00546504,0,0
Pellorneum_capistratum,0,0,NA,1,13.75007233,1.399673721,80,43,0.192616969,0.000569667,0,1
Pellorneum_fuscocapillus,0,0,0,1,13.98695181,1.477121255,50,19,0.360827982,0.001519413,0,0
Pellorneum_palustre,0,0,NA,1,8.996027177,1.364738555,0,42,0.599103659,0.006207288,0,1
Pellorneum_ruficeps,0,0,0,1,17.56562845,1.414973348,100,28,0.647409171,0.004349084,0,1
Phyllanthus_atripennis,0,0,0,1,9.037089815,1.933487288,0,44,0.371502683,0.001477043,0,0
Pnoepyga_albiventer,0,0,0,1,16.95765152,1.320146286,60,28,0.524031848,0.009644886,0,1
Pnoepyga_formosana,0,0,0,1,24.90871858,1.320146286,60,37.5,0.352405787,0.007001745,0,1
Pnoepyga_immaculata,0,0,NA,1,35.14011457,1.311753861,0,5,0.53158015,0.011259872,0,1
Pnoepyga_pusilla,0,0,0,1,34.04753968,1.079181246,70,29.5,0.475483805,0.008484786,0,1
Pomatorhinus_erythrocnemis,0,0,NA,1,14.245608,1.769007871,100,24.5,0.352405787,0.006894371,0,1
Pomatorhinus_erythrogenys,0,0,0,1,13.87627096,1.739572344,80,17,0.563850641,0.009901984,0,1
Pomatorhinus_ferruginosus,0,0,NA,1,15.96305554,1.602059991,50,44,0.56553179,0.005573818,0,1
Pomatorhinus_gravivox,0,0,NA,1,20.1643367,1.795880017,100,28,0.527200818,0.010246664,0,1
Pomatorhinus_horsfieldii,0,0,0,1,15.28571374,1.633468456,60,12,0.768177271,0.005947658,0,1
Pomatorhinus_hypoleucos,0,0,0,1,6.818284634,1.878521796,40,50,0.586859703,0.003818935,0,1
Pomatorhinus_mcclellandi,0,0,NA,1,18.87557497,1.73239376,100,47,0.622703552,0.005752465,0,1
Pomatorhinus_melanurus,0,0,NA,1,12.63876316,1.633468456,60,30,0.303519964,0.001061816,0,1
Pomatorhinus_montanus,0,0,NA,1,21.22015137,1.457881897,0,56,0.167762801,0.000555846,0,1
Pomatorhinus_musicus,0,0,NA,1,15.98518642,1.602059991,0,14,0.362867266,0.006706399,0,1
Pomatorhinus_ochraceiceps,0,0,0,1,8.889539494,1.531478917,0,49,0.555797577,0.005176591,0,1
Pomatorhinus_ruficollis,0,0,0,1,13.49894058,1.500373714,0,23,0.472169399,0.010504908,0,1
Pomatorhinus_schisticeps,0,0,0,1,8.452211788,1.633468456,33,41,0.61458987,0.004687997,0,1
Pomatorhinus_swinhoei,0,0,NA,1,25.77455776,1.764549719,100,22,0.325993448,0.012561081,0,0
Pseudoalcippe_abyssinica,0,0,0,1,11.20738265,1.274157849,0,27,0.586341679,0.001914496,0,1
Pteruthius_aenobarbus,0,0,NA,1,96.34851424,1.070037867,0,39,0.562310129,0.003866618,0,0
Pteruthius_flaviscapis,0,0,0,1,84.83958328,1.591064607,0,33,0.483480737,0.005432197,0,1
Pteruthius_melanotis,0,0,0,1,61.55734753,1.123851641,0,45,0.565461993,0.005873938,0,1
Pteruthius_rufiventer,0,0,NA,1,43.65060244,1.648360011,0,38.5,0.552657813,0.00746557,0,1
Pteruthius_xanthochlorus,0,0,0,1,36.28140759,1.155336037,0,29,0.517657936,0.010307688,0,1
Ptilocichla_falcata,0,0,NA,1,15.20419897,1.492760389,80,8,0.496146575,0.000754332,0,1
Ptilocichla_leucogrammica,0,0,NA,1,24.42931959,1.596597096,80,72.5,0.166599751,0.000610199,0,1
Ptilocichla_mindanensis,0,0,NA,1,25.04094991,1.465382851,50,38.5,0.195443183,0.00084921,0,0
Ptyrticus_turdinus,0,0,NA,1,19.28162742,1.818225894,0,53,0.617629856,0.001570859,0,1
Rhopocichla_atriceps,0,0,0,1,10.63135432,1.212187604,0,18,0.65451017,0.001885509,0,1
Rimator_albostriatus,0,0,NA,1,12.64907919,1.288696261,50,23.5,0.158719406,0.000546177,0,1
Rimator_malacoptilus,0,0,NA,1,26.15994205,1.290034611,50,41,0.564588189,0.007643057,0,1
Rimator_pasquieri,0,0,NA,1,9.231525537,1.288696261,50,38,0.488765925,0.005882459,0,1
Robsonius_rabori,0,0,NA,1,12.48427349,1.785329835,100,28.5,0.387511879,0.00249211,0,1
